	log2FoldChange	fdr
OCLN	-1.52256596358329	1
TRBV9	-1.52256596358329	0.058379461622327
AC005332.10	-1.52256596358329	1
C2orf15	-1.52256596358329	1
NLN	-1.52256596358329	1
SCRG1	-1.52256596358329	1
CU639417.1	-1.52256596358329	1
POMGNT2	-1.52256596358329	1
MYO15B	-1.52256596358329	1
CCDC15	-1.52256596358329	1
SPTBN5	-1.52256596358329	1
LNP1	-1.52256596358329	0.4632458195456
GPR55	-1.52256596358329	1
PDK4	-1.52256596358329	6.1244003234474E-07
LINC01473	-1.52256596358329	0.606901843233044
EPHA4	-1.51191871938378	1
C12orf66	-1.50806639388817	0.279897933745234
FADS3	-1.49984588708321	1
PRDM11	-1.49984588708321	0.144271895623627
PTGDS	-1.4960937522221	1
NEIL1	-1.49085710385595	1
GAS1	-1.49085710385595	1
RGS5	-1.48303759939665	1
ZBTB10	-1.4794972416914	1
SATB1	-1.47431079497607	0.434283241655964
RAB13	-1.47009854368915	1
HIST1H2AH	-1.47009854368915	1
AGAP9	-1.47009854368915	1
PTK2	-1.47009854368915	1
TNKS1BP1	-1.47009854368915	1
CLDN1	-1.47009854368915	1
LAMB1	-1.47009854368915	1
CFI	-1.47009854368915	1
TMEM71	-1.46219334560381	1
RBKS	-1.45983020823533	1
THY1	-1.45545176772475	1
AC020916.1	-1.45243987719265	1
MARCKS	-1.44786859630569	0.092934474946437
MYO5B	-1.44456345158202	1
ARMC2	-1.44456345158202	1
FKBP10	-1.44456345158202	1
NEFH	-1.44456345158202	1
FRS3	-1.44456345158202	1
HK2	-1.44456345158202	1
TAF4B	-1.44456345158202	1
ITGAD	-1.44456345158202	1
ADRB2	-1.43615121176582	0.143629361117808
COLGALT2	-1.43375669662543	1
MYO6	-1.42945655919181	0.064366503388952
LUM	-1.41565075966678	0.278090879434289
CXCL8	-1.41565075966678	1
KIF9	-1.41238304583286	1
GMPR	-1.40708874616335	1
SDR42E1	-1.40708874616335	1
USP46	-1.39970921579776	0
FAM234A	-1.39293068316669	1
TUBB2A	-1.37056287013824	1
APOA1	-1.37056287013824	1
GNAO1	-1.37056287013824	0.552686013911986
HUS1B	-1.37056287013824	1
CXCL3	-1.37056287013824	1
ZNF607	-1.37056287013824	1
SERPINE1	-1.37056287013824	1
CDC42EP5	-1.37056287013824	1
CXorf57	-1.37056287013824	1
CLIP2	-1.37056287013824	1.98068777359531E-14
ZNF219	-1.37056287013824	1
PPT2	-1.37056287013824	1
FRMPD3	-1.37056287013824	1
IL17RC	-1.37056287013824	1
KIF27	-1.37056287013824	1
PLS3	-1.37056287013824	1
AL137802.2	-1.37056287013824	1
SPDYE1	-1.37056287013824	1
TRAM2-AS1	-1.37056287013824	1
FZD2	-1.37056287013824	1
FBLIM1	-1.37056287013824	1
SPEG	-1.37056287013824	1
TACC2	-1.37056287013824	1
OBSL1	-1.37056287013824	0.021154744357617
AC005332.5	-1.37056287013824	0.682345474146624
PIR	-1.37056287013824	1
TSHZ3	-1.37056287013824	1
PAK6	-1.37056287013824	1
WTIP	-1.37056287013824	1
AC008393.1	-1.37056287013824	1
CLCN5	-1.37056287013824	0.182259672936381
GPRC5B	-1.37056287013824	0.59182860510876
RNLS	-1.37056287013824	1
FABP3	-1.37056287013824	0.411432356261716
MEGF6	-1.37056287013824	1
LINC00563	-1.37056287013824	1
RASSF8	-1.37056287013824	1
AC093673.2	-1.37056287013824	0.760375877377964
AL358472.2	-1.37056287013824	1
KIAA1958	-1.37056287013824	1
AC007249.2	-1.37056287013824	1
AC098850.4	-1.37056287013824	0.718911299368157
SEPT10	-1.37056287013824	1
LGALS4	-1.37056287013824	0.000811982743867
GAS2L1	-1.37056287013824	1
NHLRC4	-1.37056287013824	1
AP001107.1	-1.37056287013824	1
PEBP4	-1.37056287013824	1
ITGA9	-1.37056287013824	1
CCDC42	-1.37056287013824	1
CCR10	-1.37056287013824	0.051627142736834
FAT1	-1.37056287013824	1
MGST1	-1.37056287013824	1
NAV2	-1.37056287013824	1
PBLD	-1.37056287013824	1
YPEL5	-1.35678749149357	1
RGCC	-1.35571510573093	1
Z93241.1	-1.35368905157384	5.74830038641247E-14
TAGLN	-1.35079961531681	1
NFIB	-1.32992088564089	1
LRRC2	-1.32684149270892	1
AC103724.4	-1.32325715535988	1
SPRED2	-1.32325715535988	1
RNF26	-1.31397934177187	4.77460201584562E-07
ZNF584	-1.30782711479028	0.02570061273714
DUSP1	-1.30568820403394	1
MT1M	-1.30017354224684	0.13505951499795
CU638689.4	-1.30017354224684	1
AP002360.2	-1.30017354224684	1
LRP12	-1.30017354224684	0.000794293874111
AFMID	-1.30017354224684	1
TGM1	-1.30017354224684	1
MYL9	-1.28810070994627	0.046646643548938
TCEAL4	-1.28261517086254	1
LINC00115	-1.27745346574676	0.945961173457336
KLHL23	-1.27745346574676	1
GRK4	-1.27745346574676	0.00011411667379
ID4	-1.27745346574676	1
PSD3	-1.27745346574676	1
ZYG11B	-1.27215916607724	1
HACE1	-1.26927953430106	0.891916415076709
B4GALT2	-1.2662262103235	0.914664749085553
SPARC	-1.26364766622173	1
S100B	-1.25953155774949	1
MT1X	-1.25659120468472	1
LETM2	-1.25639185021893	0.500151563249928
MBNL3	-1.23758900486882	1
DTHD1	-1.23618544737503	1
SPIN3	-1.2330593463883	1
IL1R1	-1.2330593463883	1
KHDRBS3	-1.2330593463883	1
CHL1	-1.2330593463883	1
ZNF850	-1.2330593463883	1
DMKN	-1.2330593463883	1
PELI3	-1.2330593463883	1
SPAG5	-1.2330593463883	1
FAM71D	-1.2330593463883	1
LINC02328	-1.2330593463883	0.787615592458952
CCDC180	-1.2330593463883	1
ZNF703	-1.2330593463883	1
SLC6A8	-1.2330593463883	1
PSRC1	-1.2330593463883	0.758534620200596
DND1	-1.2330593463883	1
OR4D1	-1.2330593463883	1
AC008736.1	-1.2330593463883	1
SPDYE16	-1.2330593463883	0.313693585134038
AC011978.2	-1.2330593463883	1
LINC00861	-1.22014602758514	1
FAM46C	-1.21882210873153	1
C10orf128	-1.21136427528898	0.765039359799851
RCAN2	-1.20482566565936	0.066959604012479
MPP7	-1.20063786869593	5.08447462278048E-12
TSPAN4	-1.1960651389061	1
TRAF4	-1.19499130555479	0.114033491563818
ZMAT1	-1.19424009749778	1
TM4SF1	-1.18999062449642	5.01847990207876E-05
FKTN	-1.18999062449642	1
KCTD21	-1.18999062449642	1
TSNARE1	-1.18999062449642	1
PLK2	-1.18999062449642	1
WLS	-1.18999062449642	1
TLR6	-1.18999062449642	0.9403492403738
TGFBI	-1.18152904574822	1
UBE2D4	-1.18004096408881	1
ZNF778	-1.17791779219584	1
LINC00662	-1.17464266016298	1
FXN	-1.17223415369226	1
PCOLCE	-1.16892900896859	1
FAM84B	-1.16892900896859	1
FDXACB1	-1.16892900896859	0.288194714679255
EGR3	-1.16892900896859	1
C12orf60	-1.16892900896859	0.883009493808599
EGR1	-1.16676766767912	0.778335932530292
NOTCH2NL	-1.16197624832682	1
RASGEF1B	-1.16161597986674	1
LZTR1	-1.15999588419858	0.455659283867286
LILRB1	-1.14817044880179	1
GPR35	-1.14817044880179	1
IGFBP4	-1.14405434032956	0.335283483605964
DNAJC27	-1.13449551190471	0.246265247873509
FOS	-1.13099882962928	1
ANXA1	-1.12901788727867	1
COL6A3	-1.12614414247179	1
BCL6	-1.120239516054	0.965175318934665
PCMTD2	-1.11614159460915	1
NFKBID	-1.10752846430445	1
CEP78	-1.10752846430445	1
AC090061.1	-1.10752846430445	1
GOLGA7B	-1.10752846430445	0.201157807243575
ATAT1	-1.10752846430445	1
MAGIX	-1.10752846430445	1
CDKL3	-1.10752846430445	1
CLIC4	-1.10752846430445	1
COL4A2	-1.10752846430445	3.08870711259563E-10
AL645933.2	-1.10752846430445	1
ZCCHC14	-1.10752846430445	1
TTC28	-1.10752846430445	1
AC015802.6	-1.10752846430445	0.574617071559743
CPNE8	-1.10752846430445	1
TRAV1-2	-1.10752846430445	1
LRMDA	-1.10752846430445	1
LINC00484.1	-1.10752846430445	1
AC145207.5	-1.10752846430445	1
MAMSTR	-1.10752846430445	1
OAF	-1.10752846430445	1
AC008074.3	-1.10752846430445	1
C8orf37	-1.10752846430445	1
KAZN	-1.10752846430445	1
IL24	-1.10752846430445	1
GOLGA8R	-1.10752846430445	1
SHC4	-1.10752846430445	1
LMO2	-1.10752846430445	1
AC126755.2	-1.10752846430445	1
DSCC1	-1.10752846430445	1
DEPDC4	-1.10752846430445	1
TTC30B	-1.10752846430445	1
AC011815.1	-1.10752846430445	0.015044364771373
TMEM81	-1.10752846430445	1
C7orf61	-1.10752846430445	1
AC004816.1	-1.10752846430445	1
LTF	-1.10752846430445	1
B3GALT2	-1.10752846430445	1
PLD1	-1.10752846430445	1
LINC00167	-1.10752846430445	1
AC010654.1	-1.10752846430445	1
ADAM22	-1.10752846430445	1
SIRT4	-1.10752846430445	1
RIN2	-1.10752846430445	1
LRRC56	-1.10752846430445	1
ME3	-1.10752846430445	1
VIPR2	-1.10752846430445	1
PDE8A	-1.10752846430445	1
TEAD2	-1.10752846430445	0.140808823549962
CLIP3	-1.10752846430445	1
PMP22	-1.10752846430445	1
AMIGO1	-1.10752846430445	1
GRAMD1C	-1.10752846430445	1
ESR1	-1.10752846430445	1
ZGLP1	-1.10752846430445	1
MELTF	-1.10752846430445	1
NUDT13	-1.10752846430445	1
CTIF	-1.10752846430445	1
LILRB4	-1.10752846430445	1
ZNF530	-1.10752846430445	1
AP001432.1	-1.10752846430445	1
ARAP3	-1.10752846430445	1
NIPAL2	-1.10752846430445	1
GRB10	-1.10752846430445	1
AKT3	-1.09830993427507	1
NR4A1	-1.08795292596768	1
C9orf72	-1.08762890686674	1
SYCP2	-1.08105625294325	1
AL359513.1	-1.08105625294325	1
PLEKHG4	-1.07778112091039	1
RILP	-1.07778112091039	1
TNF	-1.0760685382402	1
NPC1	-1.07358113238111	2.90949572956282E-13
MT1E	-1.07299605834502	1
ALKBH2	-1.06800010011781	1
RIMKLB	-1.06800010011781	1
RNF122	-1.06800010011781	1
SAV1	-1.06445974241256	1
LINC00987	-1.06022274952609	1
PIGV	-1.06022274952609	1
ENTPD5	-1.06022274952609	1
RHOU	-1.06022274952609	1
LGR6	-1.06022274952609	1
ATP1B1	-1.05690239123448	0.991570323988325
MLF1	-1.05506104441031	1
FOXK1	-1.05423023814439	0.172179268944702
TSC22D2	-1.04991774113435	0.260569007711377
ERN1	-1.04863477525088	0.035937769319864
APP	-1.04863477525088	1
LINC01116	-1.04863477525088	1
KLHL26	-1.04863477525088	0.189728789415209
NBPF9	-1.04863477525088	1
MYLPF	-1.04863477525088	1
C1orf21	-1.04339812688473	1
PAFAH2	-1.04339812688473	1.53450704501039E-07
YOD1	-1.04339812688473	0.107678787070903
SORL1	-1.04250867245404	1
ABCC4	-1.03713913641305	1
PAN2	-1.03713913641305	1
DNAJB4	-1.03323468195713	1
SYNM	-1.02952595230317	1
LNX1	-1.02952595230317	1
SLC30A4	-1.02952595230317	1
PYROXD2	-1.02952595230317	1
AL353708.3	-1.02952595230317	1
PEG10	-1.02952595230317	0.600962024436691
TSIX	-1.02660846892088	3.37244582450707E-07
ZNF248	-1.01692591552354	1
TMEM181	-1.01513485999755	1
AC008560.1	-1.01441905991296	0.131481077499243
TRMT44	-1.01441905991296	1
C16orf70	-1.01441905991296	1
FNIP2	-1.01441905991296	1
AC011043.1	-1.01441905991296	0.074440325711617
ANKS1A	-1.01066692505186	0.910679843787563
NAF1	-1.00659955545366	1
ARL5B	-1.00599043784238	1
NR1D2	-1.00543027668571	0.285667314991037
TPM2	-0.997903973129946	1
ZDHHC2	-0.994519502475259	0.582758901815423
DNAH1	-0.992051246884508	0.596427187588647
STRADB	-0.992051246884508	1
ANKRD34A	-0.992051246884508	1
MIRLET7BHG	-0.992051246884508	0.009246359924926
STON1	-0.992051246884508	1
LCMT2	-0.992051246884508	1
ZNF784	-0.992051246884508	0.073192295271514
ZNF442	-0.992051246884508	1
GOLGA8N	-0.992051246884508	1
PCBP3	-0.992051246884508	0.500151563249928
MEIG1	-0.992051246884508	0.236674855442819
ENPEP	-0.992051246884508	1
FAM209B	-0.992051246884508	1
LINC02352	-0.992051246884508	1
BOK	-0.992051246884508	1
CENPV	-0.986776304843833	1
ZBTB21	-0.986776304843833	1
MIR22HG	-0.981997582220585	1
TMCO6	-0.970024940554509	1
PPFIBP1	-0.970024940554509	0.837087345851458
GPN3	-0.967207175907029	0.763831945405589
AL645728.1	-0.964570510462403	0.000111745545755
PTGDR	-0.961307723453402	3.52802260059529E-05
GADD45B	-0.961138977322922	0.633361224200516
TTC13	-0.960687075975173	1
MTRF1	-0.959774843860752	1
GPR183	-0.956261627594378	1
CTNNAL1	-0.955525370859394	1
FAM13A	-0.955525370859394	1
PRSS23	-0.955525370859394	1
DET1	-0.955525370859394	1
SUCLG2-AS1	-0.955525370859394	1
GPHN	-0.955525370859394	1
AREG	-0.951023978624453	0.774571697830961
CATSPER2	-0.948329869455191	1
CENPF	-0.94653658763214	1
KLRG1	-0.943552729193319	1
CDKN2AIP	-0.93874078656383	1
HS3ST3B1	-0.937603462862133	1
IFNGR2	-0.937603462862133	1
PACSIN1	-0.937603462862133	0.056362446318369
HSPD1	-0.928086035276412	1
KNTC1	-0.926956218662625	1
SLC12A4	-0.926956218662625	1
LMNA	-0.925588086705292	0.026460939925931
NAPRT	-0.919901461128673	1
PPIP5K1	-0.919901461128673	1
MORN3	-0.919901461128673	1
MISP3	-0.919901461128673	1
IGFBP3	-0.919901461128673	1
KCTD11	-0.919901461128673	0.516952222942905
FAM117B	-0.919901461128673	1
A2M	-0.919901461128673	1
H1F0	-0.919901461128673	1
ZNF331	-0.917031852940625	0.495439589725062
SLC25A25	-0.916386976952438	1
CLASP2	-0.91351784433782	1
AL365361.1	-0.911131251500941	1
PDGFD	-0.911131251500941	1
DNAJC3-AS1	-0.911131251500941	1
RTN4IP1	-0.911131251500941	1
EMP2	-0.908219656081038	1
CSRNP1	-0.907590893795694	1
ATP2B1	-0.901586563748592	1
TPRA1	-0.8973107569141	1
TMEM135	-0.8973107569141	1
NBPF19	-0.89522486059158	0.793675314159311
TC2N	-0.891332308931901	0.000456392822001
YPEL1	-0.89087241251714	1
TPRG1	-0.885136042967996	1
ABCC5	-0.885136042967996	1
STXBP5	-0.885136042967996	1
NKIRAS1	-0.885136042967996	1
USP31	-0.885136042967996	0.598750308356905
HARBI1	-0.885136042967996	1
PPP1R14A	-0.885136042967996	1
AL669831.5	-0.885136042967996	1
KIF23	-0.885136042967996	1
MRC2	-0.885136042967996	1
HIST1H3A	-0.885136042967996	1
LINC01176	-0.885136042967996	1
CYP51A1	-0.885136042967996	1
LRRC1	-0.885136042967996	0.080039202005032
TMEM67	-0.885136042967996	1
FER	-0.885136042967996	1
HIST1H3F	-0.885136042967996	1
GCNT4	-0.885136042967996	1
SRGAP1	-0.885136042967996	1.05826916439533E-05
TMSB15B.1	-0.885136042967996	0.277599907042725
AC005702.1	-0.885136042967996	0.007021353750806
FILIP1L	-0.885136042967996	0.757589683052221
ZNF385A	-0.885136042967996	0.000863856056652
AC007950.2	-0.885136042967996	0.865374589485554
AC010542.2	-0.885136042967996	0.915666718535035
AL365203.2	-0.885136042967996	1
AL355916.1	-0.885136042967996	1
PLPPR2	-0.885136042967996	1
CDCA8	-0.885136042967996	1
EGOT	-0.885136042967996	1
KCP	-0.885136042967996	1
MC1R	-0.885136042967996	1
ZNF717	-0.885136042967996	1
AC108134.3	-0.885136042967996	0.64751161722458
PTGR2	-0.885136042967996	0.349458352027122
LINC02035	-0.885136042967996	0.91301181262889
AC233280.1	-0.885136042967996	0.020851176095047
PROCR	-0.885136042967996	8.56593952469454E-07
TRAV38-2DV8	-0.885136042967996	2.30989174148253E-12
TIAF1	-0.885136042967996	9.32064202275299E-05
ZNF565	-0.885136042967996	0.034194096484943
ZNF286B	-0.885136042967996	0.531354182778518
LONRF2	-0.885136042967996	0.915098547265494
SPRED1	-0.885136042967996	1
QPCTL	-0.885136042967996	1
PPIL6	-0.885136042967996	1
TRIO	-0.885136042967996	0.057049283365142
RAD54B	-0.885136042967996	0.714898737031759
CCL3L3	-0.877358692376277	1
MFSD12	-0.877230844882651	0.007662523709718
GSTM4	-0.87486770751417	1
CP	-0.864671940408282	0.957877196196288
PTCD1	-0.864671940408282	1
CACYBP	-0.863109736637998	1
TRMT2B	-0.859600950860859	1
IRS2	-0.859600950860859	1
DNAJA1	-0.857945010516155	1
PRMT6	-0.85598969730848	1
NEK8	-0.851188711044659	0.62987948221455
GNAQ	-0.849216468713054	1
TIMP1	-0.84547182539448	0.013335111411403
DUSP2	-0.844770940736329	1
HOMER1	-0.844494058470652	1
LRRC75A	-0.843315867273369	0.003647412296159
REL	-0.841248398966998	0.935327305069254
MARCKSL1	-0.83450996989803	0.206664928977674
APBB3	-0.83450996989803	1
NEXN	-0.83450996989803	1
CHRNA5	-0.83450996989803	1
ZC4H2	-0.83450996989803	1
GLCE	-0.83450996989803	1
KLRC4-KLRK1	-0.83450996989803	0.575921362381315
NEO1	-0.83450996989803	1
SLC44A4	-0.83450996989803	1
ANGEL1	-0.83450996989803	1
PNPLA4	-0.82742054511171	1
ABHD17C	-0.82742054511171	1
AAED1	-0.824594501032945	1
TMTC3	-0.824594501032945	1
DTD2	-0.824594501032945	1
SYNGR1	-0.821477405745679	1
NR4A2	-0.818504111877746	1
CYP4F22	-0.81802184710946	0.315931754211595
DEGS2	-0.81802184710946	0.356198293477356
CHTF18	-0.81802184710946	4.0826049336859E-08
AC008608.2	-0.81802184710946	3.80323690133781E-08
TNFRSF13C	-0.81802184710946	1
SRSF6	-0.816226333447846	1
SIRT1	-0.815173484800429	0.437729555064009
NEDD1	-0.812567417017352	1
TMOD2	-0.80984791566376	1
ABHD4	-0.80984791566376	1
MAPK8	-0.808683982530124	0.507708194342121
TYROBP	-0.807968182445537	0.416009995756329
KDM7A	-0.806147746821168	1
TCTE3	-0.804965694284013	1
MSANTD2	-0.804965694284013	1
ZFP82	-0.804965694284013	1
PGM3	-0.799406168942113	1
FCRL6	-0.798862268826006	1
S1PR1	-0.79632677601014	0.831083756454935
IL9R	-0.79632677601014	0.046896877355865
LONRF1	-0.79632677601014	0.973999549759232
ITM2C	-0.795077647720605	0.891831492638128
RIOX2	-0.793017840979565	1
CCNH	-0.792742438661103	0.734636150320882
ANK3	-0.792026638576515	1
KIF1BP	-0.790671358964505	1
XCL2	-0.790466124588899	0.55596049250057
LARP1B	-0.785600369417083	1
ANKAR	-0.785600369417083	1
PDK1	-0.785600369417083	0.05008923321488
TP53I3	-0.785600369417083	1
WASL	-0.785600369417083	1
TMEM164	-0.785600369417083	1
ASCL2	-0.785600369417083	1
COQ8A	-0.785600369417083	0.629416293170219
INAFM2	-0.785600369417083	1
NINL	-0.785600369417083	1
CAMSAP2	-0.785600369417083	0.891831492638128
AC105277.1	-0.785600369417083	1
ZNF449	-0.785600369417083	1
SMG8	-0.785600369417083	1
TMEM117	-0.785600369417083	1
UCP3	-0.785600369417083	1
USP27X	-0.785600369417083	1
PLEKHG3	-0.785600369417083	1
TRPC3	-0.785600369417083	1
SULT2B1	-0.785600369417083	1
SYK	-0.785600369417083	1
FOXC1	-0.785600369417083	1
AGBL3	-0.785600369417083	1
PDGFB	-0.785600369417083	1
TRBV5-1	-0.785600369417083	1
FAM135A	-0.785600369417083	0.600157772768029
LRRC24	-0.785600369417083	0.638977308636035
AL024498.1	-0.785600369417083	0.741398356612326
ZFP36	-0.778417662342817	2.04073888511493E-08
NDRG1	-0.776555229814076	1
IRF2BPL	-0.773627727751008	0.624952253652531
JOSD1	-0.772498612917251	1
NCF1	-0.772394830617815	1
PRAG1	-0.771925432520006	1
TCEAL9	-0.771925432520006	1
TEX2	-0.771925432520006	1
FOSB	-0.771575594975943	1
AUTS2	-0.770493477026875	1
TRIM24	-0.76965882554806	1
TP53BP2	-0.76965882554806	1
CD83	-0.76965882554806	1
GSTM3	-0.766491546469379	1
TSC22D3	-0.766394944973417	1
DEPDC5	-0.761753627462715	1
ACTA2	-0.755422220752058	1
ZNF8	-0.753891509689745	1
PHOSPHO2	-0.753891509689745	1
KLF11	-0.753891509689745	1
FSD1L	-0.753891509689745	1
PLXDC1	-0.747632519218061	0.682973423098934
KIAA0753	-0.747632519218061	1
PRMT3	-0.744958384919737	1
SELENOP	-0.744958384919737	1
GRAMD1A	-0.74207299387616	1
SLC16A4	-0.738294654638725	1
IPO11	-0.738294654638725	0.45269047019036
MPZL1	-0.738294654638725	1
NETO2	-0.738294654638725	1
RMRP	-0.738294654638725	1
HIST2H2AB	-0.738294654638725	1
WWTR1	-0.738294654638725	0
LZTFL1	-0.738294654638725	0.671697797270082
ASAH2B	-0.738294654638725	1
MANEAL	-0.738294654638725	1
ENO3	-0.738294654638725	1
SLCO3A1	-0.734719200414899	1
PLCL2	-0.73248903295752	1
LINC02273	-0.730965112840238	1
DHX32	-0.729016841050715	1
MIR503HG	-0.729016841050715	1
KANSL1L	-0.729016841050715	1
MTURN	-0.72419982475294	1
TAPT1	-0.722864614069121	1
AC103706.1	-0.722864614069121	1
SSX2IP	-0.722864614069121	0.77940017124349
TRAV4	-0.722864614069121	1
C19orf33	-0.722864614069121	1
IFRD1	-0.722306619461163	1
SLC15A4	-0.716738511272277	1
PLA2G12A	-0.715211041525686	1
MXD1	-0.711943327691773	0.714328168316022
COL18A1	-0.711599787973307	1
AC007952.4	-0.711599787973307	1
JMJD6	-0.711349992276917	1
S100A16	-0.710638311735861	1
ARHGAP21	-0.708258280883917	1
FRMD4B	-0.708121616739366	1
RNF130	-0.706430155983474	1
RYBP	-0.706080029773556	0.566462045660141
CHORDC1	-0.7054300207331	0.702660535138953
CARM1	-0.7054300207331	5.06707216417266E-05
ZBTB41	-0.700024637711009	1
ZFP14	-0.692490965025602	1
RRAS2	-0.692490965025602	0.433771320813504
TPK1	-0.692490965025602	1
RASSF4	-0.692490965025602	1
TRIM66	-0.692490965025602	1
EXOC6B	-0.692490965025602	1
ZNF222	-0.692490965025602	1
GOLM1	-0.692490965025602	1
USP54	-0.692490965025602	1
VWA1	-0.692490965025602	1
WNT10B	-0.692490965025602	1
FAM161B	-0.692490965025602	1
MVK	-0.692490965025602	1
GPR135	-0.692490965025602	1
PLEKHB1	-0.692490965025602	1
ZNF395	-0.692490965025602	0.286608169778858
LINC00921	-0.692490965025602	1
OSBPL5	-0.692490965025602	1
LATS2	-0.692490965025602	1
ZBTB16	-0.692490965025602	1
NDNF	-0.692490965025602	1
CNTD1	-0.692490965025602	0
NOXA1	-0.692490965025602	2.78993435752957E-07
ANKRD6	-0.692490965025602	0.027092834921462
ZBED6	-0.692490965025602	0.367242404573057
DNASE1L2	-0.692490965025602	0.138014708016031
RHOD	-0.692490965025602	0.148405995931993
ACRBP	-0.692490965025602	0.390341459239838
LHFPL2	-0.692490965025602	0.012561942228975
C4orf50	-0.692490965025602	0.870384603891203
ZNF781	-0.692490965025602	0.936047301968324
FAM167B	-0.692490965025602	0.957877196196288
FCHO2	-0.692490965025602	8.65156584600208E-05
FAM229B	-0.692490965025602	0.040344721390386
YY2	-0.692490965025602	0.159671025043136
FAM239A	-0.692490965025602	0.010604008794457
KIR2DL1	-0.692490965025602	0
RBM44	-0.692490965025602	0.137294045037691
DSCR9	-0.692490965025602	2.70507427750257E-06
SNX15	-0.692490965025602	0.0006251804595
PPP5D1	-0.692490965025602	0.496530885506991
LINC01126	-0.692490965025602	0.566008782618297
PRRT1	-0.692490965025602	0.957877196196288
SCRN1	-0.692490965025602	1
TFPI2	-0.692490965025602	1
NEK7	-0.68921583299274	1
PAPD5	-0.686866415831722	0.113690072409623
NEU1	-0.686492224404158	1
EIF1AD	-0.686285815498894	0.644355301414951
TRMO	-0.686285815498894	0.266031708521198
FLVCR1	-0.683030635776535	1
FOSL2	-0.681602648882866	0.734540539225641
RAP2C	-0.681086201753352	1
DPY19L4	-0.678685165500571	1
TCEAL1	-0.678685165500571	1
SGCB	-0.67754062355963	1
RMND5B	-0.67754062355963	1
PGBD2	-0.674569057028338	0.225607700598297
LINC00869	-0.673199626416842	0.13230962034428
BAG3	-0.672591407587897	0.8161787810002
RARRES2	-0.670123151997147	1
LDLR	-0.664294073194949	1
GSTM2	-0.66274362163155	1
KNL1	-0.66274362163155	1
SUV39H2	-0.66274362163155	1
OTUD3	-0.656867055294879	1
SMURF1	-0.656867055294879	1
MED22	-0.656867055294879	0.366113764114521
CALU	-0.653438188461826	1
PPP1CB	-0.650611566612184	1
HSP90AB1	-0.650335317863147	1
CPQ	-0.648096845667148	1
HHLA3	-0.648096845667148	0.754287417212175
ZNF681	-0.648096845667148	1
AC098487.1	-0.648096845667148	0.924586838788604
AL137003.2	-0.648096845667148	1
PSMG3-AS1	-0.648096845667148	1
P3H4	-0.648096845667148	1
RARG	-0.648096845667148	1
ZNF527	-0.648096845667148	1
VASH1	-0.648096845667148	0.000290006527608
DYNLT3	-0.645527486055014	1
PPP3CA	-0.640717315301551	1
CRYBG1	-0.637208529524412	1
DEDD2	-0.636003773679129	1
SYAP1	-0.633597275972031	0.181947310109048
FAM53C	-0.633597275972031	0.917335085189247
SLC39A13	-0.633597275972031	0.542576199270068
FBXO30	-0.633597275972031	1
LINC01560	-0.633597275972031	1
RHEBL1	-0.633597275972031	1
ZNF45	-0.633597275972031	1
STK11IP	-0.633597275972031	0.818731892421724
C19orf47	-0.633597275972031	1
ANTXR2	-0.630206686771259	1
PTCH2	-0.628360627605886	1
TMEM50B	-0.627096547054595	1
SWAP70	-0.622101637134204	1
PAQR3	-0.619241982994963	1
ENTPD6	-0.619241982994963	1
C1orf56	-0.616723457407636	1
SPON2	-0.615675367974771	0.957877196196288
IL7R	-0.614888146901629	1
ZEB2	-0.614622141116059	1
BCAT1	-0.614488453024329	1
ZNF831	-0.613713851641484	1
DENND4A	-0.612320616341617	1
AC087239.1	-0.611570969642034	1
GZMK	-0.610665493530663	1
PCYOX1	-0.610028804833628	1
CCL4	-0.609685492200817	1
ANKRD37	-0.609074956837963	1
KLHL9	-0.608426700237126	0.823645847164184
AL021368.2	-0.605028123775261	0.792035425161942
