	log2FoldChange	fdr
HERPUD2	0.521768674233966	1
EVI2A	0.521768674233966	1
RBM7	0.521768674233966	1
LITAF	0.524112614702256	1
BOLA3	0.524992575108244	1
MPHOSPH9	0.524992575108244	1
DCAF7	0.524992575108244	1
SETD5	0.524992575108244	1
CNPY3	0.528223696371258	1
TRIM56	0.528223696371258	1
SAMHD1	0.529148204599557	1
SSB	0.529841974769641	1
RPLP0	0.533264313071792	1
ASXL2	0.534707729941462	1
ACSL4	0.534707729941462	1
INPP4B	0.534707729941462	1
PLEC	0.534707729941462	1
TNRC6A	0.534707729941462	1
ATP11B	0.534707729941462	1
PDLIM7	0.534707729941462	1
FAM208B	0.534707729941462	1
LCMT1	0.534707729941462	1
MVB12A	0.534707729941462	1
SYPL1	0.534707729941462	1
VPS26B	0.534707729941462	1
SMARCD2	0.534707729941462	1
PPP1R15B	0.534707729941462	1
SIK3	0.534707729941462	1
NDEL1	0.534707729941462	1
AFG3L2	0.534707729941462	1
ATP13A3	0.534707729941462	1
STX17	0.534707729941462	1
STIM1	0.534707729941462	1
USE1	0.534707729941462	1
CAPZB	0.537309525129743	1
FUS	0.538612184397379	1
RAB11FIP1	0.540288762204757	1
DDX60L	0.541221036900132	1
SBNO1	0.544488750734042	1
NDUFV1	0.544488750734042	1
CHD4	0.545891468434139	1
SLC16A7	0.547763882766905	1
CD44	0.54853558379675	1
RALBP1	0.554336536690391	1
ZBTB4	0.554336536690391	1
EPN1	0.554336536690391	1
RFX1	0.554336536690391	1
MFN1	0.554336536690391	1
TMEM80	0.554336536690391	1
ABCB8	0.554336536690391	1
APEH	0.554336536690391	1
RNPEP	0.554336536690391	1
APIP	0.554336536690391	1
EIF4EBP1	0.554336536690391	1
MRPL42	0.558294550259074	1
POLDIP3	0.560939271514635	1
TAOK3	0.56283133085585	1
CHD8	0.564252005555473	1
UBE2G2	0.564252005555473	1
ZFP36L2	0.568522442933704	1
MYO1F	0.568522442933704	1
LNPEP	0.574236094128099	1
WBP11	0.574236094128099	1
ERAP2	0.574236094128099	1
BCL2	0.574236094128099	1
LPXN	0.574236094128099	1
RB1CC1	0.574236094128099	1
FAM207A	0.574236094128099	1
BRMS1	0.574236094128099	1
GAK	0.574236094128099	1
TRAPPC10	0.574236094128099	1
TBCC	0.574236094128099	1
ZNF675	0.574236094128099	1
TRIM4	0.574236094128099	1
CERS6	0.574236094128099	1
KIAA0586	0.574236094128099	1
ATP8B2	0.574236094128099	1
JADE1	0.574236094128099	1
OSGEP	0.574236094128099	1
PHF23	0.574236094128099	1
TMEM57	0.574236094128099	1
GOLGA3	0.574236094128099	1
VAPB	0.574236094128099	1
NMD3	0.574236094128099	1
DNAJB14	0.579254168894727	1
PSMC1	0.579254168894727	1
RPL4	0.579472742494245	1
SNRPA1	0.580930746702104	1
UFM1	0.580930746702104	1
MT-ND5	0.582273413193512	1
BRD9	0.582273413193512	1
LAT2	0.584289758792021	1
ATP2A2	0.584289758792021	1
KPNA6	0.584289758792021	1
BICDL1	0.585731732965927	1
EIF1	0.587292246953542	1
RTRAF	0.588882870092498	1
PAG1	0.591514085559935	1
COX8A	0.591514085559935	1
SOX4	0.59441397606573	1
XIAP	0.59441397606573	1
CSGALNACT2	0.59441397606573	1
IRF3	0.59441397606573	1
PSEN1	0.59441397606573	1
RHNO1	0.59441397606573	1
NUP54	0.59441397606573	1
CBWD1	0.59441397606573	1
NFE2L1	0.59441397606573	1
QARS	0.59441397606573	1
TM2D2	0.59441397606573	1
ARAP1	0.59441397606573	1
C8orf33	0.59441397606573	1
CALCOCO1	0.59441397606573	1
EMC9	0.59441397606573	1
RAE1	0.59441397606573	1
SLC25A1	0.59441397606573	1
MPDU1	0.59441397606573	1
SF3B5	0.59597787328216	1
MAP1LC3B	0.59667348324785	1
CAST	0.598483640374774	1
NFAT5	0.601203141728366	1
CREB3L2	0.601203141728366	1
SLC35A3	0.601203141728366	1
MYSM1	0.601203141728366	1
ATP2A3	0.604609743171612	1
STAMBP	0.604609743171612	1
PSMB5	0.604609743171612	1
TMEM205	0.604609743171612	1
USP9X	0.604609743171612	1
PPM1B	0.604609743171612	1
UFC1	0.605747066873319	1
SH3BP1	0.609001512288774	1
PNRC2	0.609734775349481	1
ARID1B	0.610761970153215	1
ZCCHC11	0.614878078625442	1
HINT2	0.614878078625442	1
KIF21A	0.614878078625442	1
HEXDC	0.614878078625442	1
ASAP1	0.614878078625442	1
RWDD4	0.614878078625442	1
C3AR1	0.614878078625442	1
ATXN7L3	0.614878078625442	1
C18orf21	0.614878078625442	1
RPS6KB1	0.614878078625442	1
SLC25A46	0.614878078625442	1
YTHDC1	0.620778680065131	1
SMC4	0.62176446421068	1
RIF1	0.62176446421068	1
CAPN2	0.62176446421068	1
ZAP70	0.62176446421068	1
STX8	0.625220022846905	1
ERCC1	0.625220022846905	1
FAS	0.625220022846905	1
SNTB2	0.628683878150478	1
RPS20	0.629329234922982	1
CYLD	0.629945526714385	1
ARID4B	0.63215607005728	1
POLR2F	0.635636638792244	1
SACM1L	0.635636638792244	1
DDB1	0.635636638792244	1
PTGES2	0.635636638792244	1
DENND1C	0.635636638792244	1
CPSF3	0.635636638792244	1
BZW2	0.635636638792244	1
VEZF1	0.635636638792244	1
BTN2A1	0.635636638792244	1
DHRSX	0.635636638792244	1
KIF13B	0.635636638792244	1
MAP3K11	0.635636638792244	1
ABHD2	0.635636638792244	1
ANKRD36B	0.635636638792244	1
MAN1B1	0.635636638792244	1
ZNF384	0.635636638792244	1
RPRD2	0.635636638792244	1
POLR1E	0.635636638792244	1
DNAJA3	0.635636638792244	1
BORCS8	0.635636638792244	1
STX6	0.635636638792244	1
RCC1L	0.635636638792244	1
ARHGAP35	0.635636638792244	1
L3MBTL2	0.635636638792244	1
TRIM5	0.635636638792244	1
DCTN5	0.635636638792244	1
IER2	0.640469792528183	1
TMEM242	0.642623069108348	1
HSD17B11	0.642623069108348	1
PRPF4B	0.645172000939042	1
C1orf131	0.646129012609888	1
DCPS	0.646129012609888	1
RCOR3	0.646129012609888	1
DCK	0.646129012609888	1
CAB39	0.648236675571871	1
PIN4	0.649643496786122	1
MAPRE1	0.650649209647268	1
CD47	0.65199125164254	1
FKBP3	0.656698254320067	1
ZBTB8OS	0.656698254320067	1
COMMD2	0.656698254320067	1
CLSTN1	0.656698254320067	1
TIA1	0.656698254320067	1
BNIP2	0.656698254320067	1
TMEM238	0.656698254320067	1
STT3B	0.656698254320067	1
SESN3	0.656698254320067	1
TXLNG	0.656698254320067	1
GXYLT1	0.656698254320067	1
HIC1	0.656698254320067	1
CUL2	0.656698254320067	1
ATXN2	0.656698254320067	1
HDGFL2	0.656698254320067	1
PTTG1IP	0.656698254320067	1
RNF138	0.656698254320067	1
RCHY1	0.656698254320067	1
ISCA1	0.656698254320067	1
ZNF672	0.656698254320067	1
POGLUT1	0.656698254320067	1
GCLM	0.656698254320067	1
FANCL	0.656698254320067	1
MBNL2	0.656698254320067	1
ATF1	0.656698254320067	1
SH3BGRL	0.659732314409704	1
DNAJB1	0.660560893952472	1
PIK3IP1	0.66378767910639	1
AHNAK	0.66378767910639	1
SHPRH	0.667345498519581	1
ETFA	0.667345498519581	1
CRTAM	0.67091211353977	1
RNPEPL1	0.67091211353977	1
TBC1D1	0.67091211353977	1
RAD23A	0.674999071063014	1
SF3B1	0.678071905112638	1
LYSMD2	0.678071905112638	1
NBR1	0.678071905112638	1
CWF19L2	0.678071905112638	1
EGR1	0.678071905112638	1
PHF10	0.678071905112638	1
P2RX4	0.678071905112638	1
CD200R1	0.678071905112638	1
ADA	0.678071905112638	1
EPS15L1	0.678071905112638	1
ZNF160	0.678071905112638	1
PHF1	0.678071905112638	1
STK16	0.678071905112638	1
HEXB	0.678071905112638	1
COASY	0.678071905112638	1
RNPC3	0.678071905112638	1
SNRNP25	0.678071905112638	1
TTC3	0.685267406516842	1
CDC5L	0.685267406516842	1
IDS	0.685267406516842	1
PNRC1	0.686169372811231	1
FNBP4	0.687329872973734	1
ZFAND2B	0.688878660069221	1
LYRM2	0.688878660069221	1
CEP85L	0.688878660069221	1
TOMM5	0.688878660069221	1
SHOC2	0.688878660069221	1
ZFAND6	0.692498975747917	1
MACF1	0.693535022500438	1
FERMT3	0.694312546119849	1
PAXX	0.696128399148609	1
TCP1	0.699766976211953	1
SNX10	0.699766976211953	1
TXNDC12	0.699766976211953	1
VPS51	0.699766976211953	1
NUP98	0.699766976211953	1
SLFN13	0.699766976211953	1
IFNAR1	0.699766976211953	1
NUP88	0.699766976211953	1
KCTD5	0.699766976211953	1
CENPB	0.699766976211953	1
COPS7B	0.699766976211953	1
PARN	0.699766976211953	1
MED24	0.699766976211953	1
VAMP4	0.699766976211953	1
INO80E	0.699766976211953	1
SCAMP4	0.699766976211953	1
HECTD4	0.699766976211953	1
PIBF1	0.699766976211953	1
MUS81	0.699766976211953	1
FUNDC1	0.699766976211953	1
LPCAT3	0.699766976211953	1
TBCA	0.702893077198678	1
YME1L1	0.706025966683642	1
COMMD8	0.706025966683642	1
SERPINB9	0.70707177683519	1
FOXP1	0.708537185839684	1
RNF10	0.710738094032963	1
TSSC4	0.710738094032963	1
RRP7A	0.710738094032963	1
BRD7	0.712312229531067	1
PTBP1	0.714413752176356	1
NFKBIA	0.714413752176356	1
ATP6V1E1	0.714413752176356	1
TACC1	0.718626003463273	1
EIF4A1	0.721793282541956	1
TRAPPC6A	0.721793282541956	1
CNIH1	0.721793282541956	1
SYS1	0.721793282541956	1
B3GNT2	0.721793282541956	1
HLA-DQA2	0.721793282541956	1
TPM1	0.721793282541956	1
C20orf27	0.721793282541956	1
FAM160B2	0.721793282541956	1
PI4KB	0.721793282541956	1
DCAF6	0.721793282541956	1
CBX7	0.721793282541956	1
ANKRD35	0.721793282541956	1
GTPBP2	0.721793282541956	1
NFKBIE	0.721793282541956	1
WDR13	0.721793282541956	1
NOL12	0.721793282541956	1
RNF8	0.721793282541956	1
ZFP91	0.721793282541956	1
PIGF	0.721793282541956	1
PURA	0.726239187573147	1
SLC2A3	0.726239187573147	1
DDX58	0.726239187573147	1
MTF2	0.732933840147157	1
ACIN1	0.735172312343159	1
NELFCD	0.736666559023489	1
CEP350	0.737734826410981	1
PPDPF	0.74416109557041	1
CTDNEP1	0.74416109557041	1
LSM10	0.74416109557041	1
HERPUD1	0.74416109557041	1
KIN	0.74416109557041	1
SAFB2	0.74416109557041	1
ATAD1	0.74416109557041	1
ELOA	0.74416109557041	1
TRNAU1AP	0.74416109557041	1
AHR	0.74416109557041	1
USP4	0.74416109557041	1
PHF12	0.74416109557041	1
TMEM138	0.74416109557041	1
FAM91A1	0.74416109557041	1
HTT	0.74416109557041	1
RSU1	0.74416109557041	1
ATP5S	0.74416109557041	1
METTL16	0.74416109557041	1
ATP2C1	0.74416109557041	1
CCDC84	0.74416109557041	1
MICB	0.74416109557041	1
SAMD3	0.75238160237538	1
C12orf75	0.753206235173418	1
ZNF106	0.753206235173418	1
PBRM1	0.753206235173418	1
ABCB1	0.755476408798242	1
MINDY2	0.755476408798242	1
DDX42	0.755476408798242	1
ALDH9A1	0.755476408798242	1
GIGYF2	0.755476408798242	1
CRBN	0.755476408798242	1
HIF1A	0.757100151277908	1
PPP4R3B	0.75926798796062	1
ZBTB1	0.75926798796062	1
PLEKHA2	0.75926798796062	1
PRDM2	0.75926798796062	1
ATG4B	0.75926798796062	1
IRF2BP2	0.75926798796062	1
SLK	0.766881172070492	1
RC3H1	0.766881172070492	1
GPATCH11	0.766881172070492	1
CCDC93	0.766881172070492	1
CSTF2T	0.766881172070492	1
COQ7	0.766881172070492	1
PLCG1	0.766881172070492	1
ZBTB17	0.766881172070492	1
SMAD7	0.766881172070492	1
FKBP15	0.766881172070492	1
PHF8	0.766881172070492	1
VPS53	0.766881172070492	1
CHKB	0.766881172070492	1
LSG1	0.766881172070492	1
YIPF1	0.766881172070492	1
BSG	0.769427854180839	1
RAB10	0.774534744613929	1
PRKCQ	0.774534744613929	1
LARP1	0.776728958026841	1
SAT1	0.776934836734414	1
FNBP1	0.777607578663548	1
AC020916.1	0.778376810908323	1
C1orf56	0.778376810908323	1
SF3B3	0.778376810908323	1
ZNF830	0.778376810908323	1
DYNC1LI1	0.778376810908323	1
NARF	0.778376810908323	1
TRBC1	0.783331692851086	1
TNFAIP3	0.784604921281528	1
MXD4	0.789964785183538	1
EMC10	0.789964785183538	1
MRPS14	0.789964785183538	1
ACTR10	0.789964785183538	1
NFE2L2	0.789964785183538	1
TTN	0.789964785183538	1
C2orf49	0.789964785183538	1
MCUR1	0.789964785183538	1
SENP2	0.789964785183538	1
NOTCH2	0.789964785183538	1
HDHD2	0.789964785183538	1
CAPN10	0.789964785183538	1
SEC22C	0.789964785183538	1
PRIM1	0.789964785183538	1
PROSER1	0.789964785183538	1
SMARCAL1	0.789964785183538	1
DCUN1D1	0.789964785183538	1
STAU2	0.789964785183538	1
MYO9A	0.789964785183538	1
TAF6	0.789964785183538	1
PPP6C	0.789964785183538	1
HDAC8	0.789964785183538	1
RPL23	0.792704947528446	1
PSIP1	0.795793863985735	1
PRDX2	0.796628515464548	1
CDC26	0.796628515464548	1
ASNA1	0.796628515464548	1
CAND1	0.797742135775256	1
DNMT3A	0.799302649762871	1
GYG1	0.799302649762871	1
MYO1G	0.801646590231171	1
FAM129A	0.801646590231171	1
MRPS10	0.801646590231171	1
MEA1	0.801646590231171	1
CCT2	0.803323168038556	1
ZCCHC6	0.805561640234552	1
DDX24	0.806987933025846	1
KPNA4	0.808701347765117	1
SNX3	0.813423758007526	1
UBR4	0.813423758007526	1
DNPEP	0.813423758007526	1
SMAD2	0.813423758007526	1
REV1	0.813423758007526	1
DLST	0.813423758007526	1
ABCD4	0.813423758007526	1
MIGA1	0.813423758007526	1
SDHAF1	0.813423758007526	1
GLMN	0.813423758007526	1
DIMT1	0.813423758007526	1
POU2F1	0.813423758007526	1
CHAMP1	0.813423758007526	1
ZNF609	0.813423758007526	1
HCFC1R1	0.813423758007526	1
TYSND1	0.813423758007526	1
SURF6	0.813423758007526	1
AEBP2	0.813423758007526	1
TULP4	0.813423758007526	1
AP5M1	0.813423758007526	1
LINC02084	0.813423758007526	1
ATP9B	0.813423758007526	1
AVL9	0.813423758007526	1
GON7	0.813423758007526	1
DNAJC21	0.821328956092873	1
KRT81	0.821328956092873	1
PNP	0.821328956092873	1
LGALS8	0.825297858295815	1
APLP2	0.825297858295815	1
JKAMP	0.825297858295815	1
PHF3	0.830416828920828	1
SCAF11	0.834068067923547	1
DPF2	0.837270499961894	1
INTS11	0.837270499961894	1
RBM43	0.837270499961894	1
CASK	0.837270499961894	1
ACTA2	0.837270499961894	1
SRF	0.837270499961894	1
MRI1	0.837270499961894	1
PREB	0.837270499961894	1
PPA2	0.837270499961894	1
DYRK1B	0.837270499961894	1
DRG1	0.837270499961894	1
IMMP1L	0.837270499961894	1
CSRNP1	0.837270499961894	1
TTC39B	0.837270499961894	1
TAGLN2	0.843294287589665	1
PAIP2	0.844687971524372	1
YTHDF2	0.845307819027312	1
RILPL2	0.846040709589627	1
MFSD10	0.846920669995614	1
UBE2Z	0.846920669995614	1
LCP1	0.847612444183354	1
MIA3	0.849343332262469	1
SNAP23	0.849343332262469	1
PABPN1	0.851076299486919	1
ZNF480	0.85339016532517	1
EHMT1	0.85339016532517	1
RNF19A	0.856212063615353	1
TFRC	0.861518046208567	1
MFNG	0.861518046208567	1
SMIM27	0.861518046208567	1
ATXN10	0.861518046208567	1
EBP	0.861518046208567	1
TMEM181	0.861518046208567	1
RRS1	0.861518046208567	1
TRAK2	0.861518046208567	1
ANAPC15	0.861518046208567	1
PARP11	0.861518046208567	1
TRAF3	0.861518046208567	1
USF3	0.861518046208567	1
IDNK	0.861518046208567	1
STK17A	0.864237547562164	1
SMDT1	0.864237547562164	1
NOSIP	0.865015490444795	1
UBE3A	0.866416845621408	1
NME3	0.866416845621408	1
SLFN12L	0.86764414900541	1
BIRC2	0.869691977654271	1
ZDHHC5	0.869691977654271	1
CDC37	0.871332336035527	1
TMED2	0.872035918122565	1
EIF2A	0.873796375987003	1
AFTPH	0.873796375987003	1
RAB4B	0.873796375987003	1
COA1	0.873796375987003	1
RSRC1	0.873796375987003	1
SERP1	0.876264631577752	1
FAM204A	0.876264631577752	1
CCNL1	0.87688235586075	1
SPN	0.877163227085403	1
RNF149	0.877912484459241	1
TRIM69	0.879090675656519	1
MAGED2	0.886180100442842	1
ATP5F1	0.886180100442842	1
SCAPER	0.886180100442842	1
ATG3	0.886180100442842	1
SRPK2	0.886180100442842	1
DNM1L	0.886180100442842	1
LDLRAD4	0.886180100442842	1
CEBPD	0.886180100442842	1
CNOT3	0.886180100442842	1
ZNF282	0.886180100442842	1
SIGMAR1	0.886180100442842	1
DMAC2	0.886180100442842	1
ARFIP1	0.886180100442842	1
COG5	0.886180100442842	1
MTX1	0.886180100442842	1
METTL13	0.886180100442842	1
JCHAIN	0.886180100442842	1
DDHD2	0.886180100442842	1
CTU1	0.886180100442842	1
RAB11A	0.898671044626038	1
TMOD3	0.898671044626038	1
GPATCH2L	0.898671044626038	1
HECTD1	0.898671044626038	1
POLR3K	0.898671044626038	1
ABI1	0.90621785367938	1
ZNF281	0.911271081405665	1
NAB1	0.911271081405665	1
RGS3	0.911271081405665	1
SAR1B	0.911271081405665	1
GPR108	0.911271081405665	1
TIGAR	0.911271081405665	1
DHRS1	0.911271081405665	1
MBOAT7	0.911271081405665	1
ZFYVE21	0.911271081405665	1
SNUPN	0.911271081405665	1
COQ8B	0.911271081405665	1
TRIM11	0.911271081405665	1
JMJD4	0.911271081405665	1
THAP3	0.911271081405665	1
ZDHHC4	0.911271081405665	1
NT5C2	0.911271081405665	1
POLD3	0.911271081405665	1
IDH3A	0.911271081405665	1
PIGG	0.911271081405665	1
TMEM134	0.916342070953089	1
AC245297.3	0.916342070953089	1
TPR	0.919732660153862	1
ERICH1	0.919732660153862	1
C19orf70	0.919732660153862	1
C18orf32	0.919732660153862	1
NRDE2	0.919732660153862	1
NUCB2	0.92143094762589	1
MCTS1	0.92398213315522	1
SFT2D2	0.92398213315522	1
CHMP1A	0.92398213315522	1
SNHG15	0.926537838058982	1
EEF2	0.927742091084571	1
ANAPC5	0.928244160009384	1
RANBP2	0.929464198171637	1
MSI2	0.930379904353375	1
GOLIM4	0.930379904353375	1
RSL1D1	0.93109252231841	1
URI1	0.936806173512803	1
PUM1	0.936806173512803	1
LINC01934	0.936806173512803	1
MRPL19	0.936806173512803	1
GRSF1	0.936806173512803	1
MAN1A1	0.936806173512803	1
CCDC47	0.936806173512803	1
ST3GAL1	0.936806173512803	1
CENPF	0.936806173512803	1
GAB3	0.936806173512803	1
MAP2K7	0.936806173512803	1
ZFYVE27	0.936806173512803	1
USP38	0.936806173512803	1
MTMR6	0.936806173512803	1
LONP1	0.936806173512803	1
SNX27	0.936806173512803	1
RFWD2	0.936806173512803	1
NME6	0.936806173512803	1
PEX14	0.936806173512803	1
CLOCK	0.936806173512803	1
CTNNBIP1	0.936806173512803	1
CCDC127	0.936806173512803	1
RAD17	0.936806173512803	1
ZFP36	0.941721663926925	1
POLR2J3	0.942542543061951	1
CD52	0.947264741560438	1
STK10	0.948301812350636	1
IL12RB1	0.949745229220303	1
PECAM1	0.949745229220303	1
CHMP1B	0.949745229220303	1
HMGXB4	0.949745229220303	1
LMBRD1	0.949745229220303	1
DUSP23	0.95408416494464	1
DCTN2	0.95408416494464	1
METTL14	0.95408416494464	1
TMEM127	0.95408416494464	1
KIAA0040	0.957564733679606	1
TMEM219	0.962801382045751	1
UBA2	0.962801382045751	1
SMARCC2	0.962801382045751	1
TAB2	0.962801382045751	1
GNA13	0.962801382045751	1
TPRKB	0.962801382045751	1
CABIN1	0.962801382045751	1
E2F3	0.962801382045751	1
PILRB	0.962801382045751	1
NOC4L	0.962801382045751	1
PANK3	0.962801382045751	1
CNOT6	0.962801382045751	1
DOPEY1	0.962801382045751	1
TOPORS	0.962801382045751	1
AC008124.1	0.962801382045751	1
CD72	0.962801382045751	1
MINK1	0.962801382045751	1
RHBDF2	0.962801382045751	1
C22orf46	0.962801382045751	1
PPP2CB	0.962801382045751	1
KRT18	0.962801382045751	1
SERPINB6	0.962801382045751	1
HBP1	0.962801382045751	1
BAP1	0.962801382045751	1
GCSH	0.962801382045751	1
SMIM15	0.968057107497243	1
BRD4	0.971571591673484	1
ATP2B4	0.971571591673484	1
SERINC3	0.971571591673484	1
NHS	0.971571591673484	1
GCHFR	0.971571591673484	1
DDIT4	0.974087189592264	1
CCAR1	0.974087189592264	1
NSMCE3	0.975976770793483	1
WFDC2	0.975976770793483	1
TMEM107	0.975976770793483	1
NAXE	0.975976770793483	1
ZNF101	0.975976770793483	1
PMVK	0.975976770793483	1
NLRP1	0.975976770793483	1
DDX39A	0.978626349207435	1
ZNF655	0.980395442060485	1
DNAJA2	0.982609863125933	1
PIM3	0.982609863125933	1
RORA	0.989273593406945	1
EIF2S1	0.989273593406945	1
IGF2R	0.989273593406945	1
SUGP2	0.989273593406945	1
GPATCH4	0.989273593406945	1
POLR2H	0.989273593406945	1
HDDC3	0.989273593406945	1
PNPT1	0.989273593406945	1
IRF4	0.989273593406945	1
PGP	0.989273593406945	1
PAK1IP1	0.989273593406945	1
MYLIP	0.989273593406945	1
ZNF770	0.989273593406945	1
CALHM2	0.989273593406945	1
ATMIN	0.989273593406945	1
SLC12A6	0.989273593406945	1
CARD11	0.989273593406945	1
CHD1L	0.989273593406945	1
NBEAL1	0.989273593406945	1
LINC00324	0.989273593406945	1
EDRF1	0.989273593406945	1
SETDB1	0.989273593406945	1
GINM1	0.989273593406945	1
SCAF8	0.989273593406945	1
AIFM1	0.989273593406945	1
MRPL48	0.989273593406945	1
GRK5	0.989273593406945	1
PTOV1	0.989273593406945	1
YTHDF1	0.989273593406945	1
ZNF12	0.989273593406945	1
SGF29	0.989273593406945	1
BET1	0.989273593406945	1
TSPAN32	0.989273593406945	1
FBXO21	0.989273593406945	1
KAT8	0.989273593406945	1
BANP	0.989273593406945	1
ZFAND2A	0.989273593406945	1
GSS	0.989273593406945	1
TMEM259	0.996927165950374	1
SCML4	1	1
SEPHS2	1	1
DNAJC9	1.00269410916926	1
SUCO	1.00269410916926	1
SEL1L	1.00269410916926	1
CDK6	1.0071955014042	1
QKI	1.0071955014042	1
GADD45B	1.0071955014042	1
C6orf226	1.0071955014042	1
CCM2	1.01624064100721	1
KLRG1	1.01624064100721	1
RBM12	1.01624064100721	1
AK3	1.01624064100721	1
LAPTM4B	1.01624064100721	1
TIMM44	1.01624064100721	1
C8orf82	1.01624064100721	1
RRM1	1.01624064100721	1
RGS9	1.01624064100721	1
AGO1	1.01624064100721	1
PRPF39	1.01624064100721	1
GNPDA1	1.01624064100721	1
ELK1	1.01624064100721	1
ARFGAP1	1.01624064100721	1
KIAA1191	1.01624064100721	1
TRIM73	1.01624064100721	1
FAM122A	1.01624064100721	1
NXF1	1.01624064100721	1
POGK	1.01624064100721	1
CLASP1	1.01624064100721	1
CSNK1E	1.01624064100721	1
ERBIN	1.02169507109932	1
ADAM10	1.02169507109932	1
TAOK1	1.02169507109932	1
ACAA1	1.02169507109932	1
CLDND1	1.02534284811446	1
ACAT2	1.02534284811446	1
PMM2	1.02534284811446	1
TP53BP1	1.02534284811446	1
UBL3	1.02991557790429	1
NCOA4	1.02991557790429	1
AMD1	1.03266618892032	1
TUBGCP2	1.03266618892032	1
SCFD1	1.03266618892032	1
PCSK7	1.03868578753202	1
SGK1	1.04372137742932	1
BCL2L1	1.04372137742932	1
SMIM30	1.04372137742932	1
ALG5	1.04372137742932	1
UCHL3	1.04372137742932	1
ZNF224	1.04372137742932	1
TCERG1	1.04372137742932	1
PRKACA	1.04372137742932	1
CMSS1	1.04372137742932	1
MRE11	1.04372137742932	1
PM20D2	1.04372137742932	1
ACOT8	1.04372137742932	1
THG1L	1.04372137742932	1
CCDC159	1.04372137742932	1
ZFAND3	1.04372137742932	1
PRPF4	1.04372137742932	1
UGDH	1.04372137742932	1
PDE12	1.04372137742932	1
LINC00667	1.04372137742932	1
RASSF3	1.04372137742932	1
THAP4	1.04372137742932	1
PGRMC1	1.04372137742932	1
CCDC137	1.04372137742932	1
OPTN	1.05228339093274	1
IWS1	1.05299919101733	1
MCM6	1.05766056838719	1
RPS6KB2	1.05766056838719	1
SOD2	1.05766056838719	1
MED29	1.05766056838719	1
PPIL3	1.05766056838719	1
ORAI1	1.0604646412639	1
IDH3B	1.06233705559667	1
TNK2	1.06233705559667	1
CUL5	1.06233705559667	1
ASB1	1.06233705559667	1
PRKAR2A	1.06233705559667	1
RAB8B	1.06956138236458	1
SPG21	1.07173575359892	1
PDE4DIP	1.07173575359892	1
DMWD	1.07173575359892	1
GRN	1.07173575359892	1
EDEM3	1.07173575359892	1
SLC25A32	1.07173575359892	1
PIGB	1.07173575359892	1
ORAI3	1.07173575359892	1
SNAPC1	1.07173575359892	1
GTF2H1	1.07173575359892	1
TIMM50	1.07173575359892	1
TMEM42	1.07173575359892	1
TFIP11	1.07173575359892	1
RNF167	1.07488230891578	1
USP8	1.07578258666162	1
PTEN	1.07740450368561	1
USP47	1.08119608284798	1
MAPK14	1.08119608284798	1
IGBP1	1.08391046754502	1
CREB1	1.08391046754502	1
OSBPL3	1.08594961281861	1
SCPEP1	1.08594961281861	1
INPP4A	1.08594961281861	1
SCO1	1.08594961281861	1
NR4A2	1.08841449474555	1
NR1H2	1.08880926695786	1
GPATCH2	1.08880926695786	1
MRPS18B	1.09071885696649	1
STX16	1.09208439899072	1
MED13	1.10030490579569	1
NCK1	1.10030490579569	1
GPBP1L1	1.10030490579569	1
FASTKD2	1.10030490579569	1
ORAI2	1.10030490579569	1
RUBCN	1.10030490579569	1
MALT1	1.10030490579569	1
CRKL	1.10030490579569	1
MRPS27	1.10030490579569	1
TACO1	1.10030490579569	1
DGCR8	1.10030490579569	1
WRNIP1	1.10030490579569	1
BRAT1	1.10030490579569	1
IFFO1	1.10030490579569	1
CCDC186	1.10857252177929	1
RNF166	1.10857252177929	1
CAMLG	1.10995507582941	1
R3HDM2	1.10995507582941	1
JOSD1	1.1118928800709	1
CNOT4	1.1118928800709	1
JAKMIP1	1.1148044754908	1
ERG28	1.1148044754908	1
ZMYM5	1.1148044754908	1
TAGAP	1.1177219588731	1
VPS36	1.11967023066261	1
FBXO2	1.11967023066261	1
AP3S1	1.11967023066261	1
GPRIN3	1.12525126292592	1
CKAP2	1.1294512514552	1
GOSR2	1.1294512514552	1
C19orf12	1.1294512514552	1
KLHDC4	1.1294512514552	1
RASSF7	1.1294512514552	1
GTPBP4	1.1294512514552	1
TFDP2	1.1294512514552	1
PBX2	1.1294512514552	1
B3GALT6	1.1294512514552	1
SMAD5	1.1294512514552	1
CASZ1	1.1294512514552	1
NXPE3	1.1294512514552	1
HADH	1.1294512514552	1
LYRM4	1.1294512514552	1
NBPF14	1.1294512514552	1
HELQ	1.1294512514552	1
UBR7	1.1294512514552	1
TTC33	1.1294512514552	1
ACSF3	1.1294512514552	1
ELOVL6	1.1294512514552	1
FURIN	1.1294512514552	1
CARNMT1	1.1294512514552	1
DAP3	1.13535185289489	1
DUSP2	1.13615835345118	1
TIAL1	1.1368307818208	1
YBX3	1.13929903741155	1
TRGC1	1.14424825338329	1
PSMG4	1.14424825338329	1
RNASEH2B	1.1459017722358	1
DOCK11	1.14722595318318	1
PRRC2B	1.14722595318318	1
EMD	1.14921450627663	1
TOMM20	1.15458196677888	1
PDE7A	1.15919859484925	1
SIAH2	1.15919859484925	1
CD2AP	1.15919859484925	1
NOC3L	1.15919859484925	1
KPNA2	1.15919859484925	1
PAXBP1	1.15919859484925	1
RIOK3	1.15919859484925	1
