	log2FoldChange	fdr
MT-ND4	-0.002117219224558	1
CIB1	-0.002104588324923	1
ZMAT2	-0.001503590590388	1
MRPS7	-0.000701870624833	1
CCND3	-0.000701870624833	1
RPN2	0	1
PSAP	0	1
CD48	0.000847540227155	1
UXT	0.00117054370794	1
C7orf50	0.003514484176231	1
COPB2	0.003514484176231	1
PMAIP1	0.004922678569045	1
RPS6	0.005435090238756	1
MDFIC	0.006533728475029	1
RAB1A	0.010569241710186	1
MKLN1	0.010569241710186	1
ZDHHC12	0.010569241710186	1
NAMPT	0.010569241710186	1
SLU7	0.010569241710186	1
STARD7	0.010569241710186	1
HAGH	0.010569241710186	1
MPC1	0.010569241710186	1
ANXA2R	0.010569241710186	1
GPR82	0.010569241710186	1
ASH2L	0.010569241710186	1
TMEM161B	0.010569241710186	1
RFX5	0.010569241710186	1
NIT1	0.010569241710186	1
DDX56	0.010569241710186	1
PSME3	0.010569241710186	1
FAM110A	0.010569241710186	1
GZMA	0.012338334563236	1
SCAF11	0.012746895015564	1
CYLD	0.01314318537402	1
GSTP1	0.014109599415436	1
PRRC2B	0.017658666496506	1
PCMTD1	0.017658666496506	1
STRAP	0.017658666496506	1
EVI2A	0.018674291347236	1
RPS16	0.018913365842917	1
BCLAF1	0.020029570959247	1
EFR3A	0.020029570959247	1
HLA-E	0.021268113064981	1
MRFAP1	0.023196850037935	1
PRDX5	0.023485129595477	1
TMCO1	0.023684741500453	1
RPL23	0.024375041235216	1
RBL2	0.024783100929892	1
IL18R1	0.024783100929892	1
POLR2C	0.024783100929892	1
PDE12	0.024783100929892	1
TIMM9	0.024783100929892	1
ZNF654	0.024783100929892	1
ZC3H14	0.024783100929892	1
YY1AP1	0.024783100929892	1
RFK	0.024783100929892	1
CREB3	0.024783100929892	1
MOGS	0.024783100929892	1
MAD2L1	0.024783100929892	1
ZNF708	0.024783100929892	1
CCDC85B	0.02588229720469	1
EPS15	0.026371097833085	1
RPS11	0.027279310038643	1
PPP1CA	0.027306030819517	1
MRPS33	0.027642755069131	1
WDR54	0.029552345077759	1
NR3C1	0.030614321600423	1
MFSD10	0.031942892502751	1
LYPLA1	0.031942892502751	1
VMA21	0.031942892502751	1
THOC2	0.034337407643135	1
RPS6KA3	0.034337407643135	1
MDH1	0.035935961868611	1
MTDH	0.037078871728657	1
RPS6KB2	0.039138393906958	1
EIF3L	0.039138393906958	1
TIMM13	0.039138393906958	1
FAM32A	0.039138393906958	1
GBP4	0.039138393906958	1
CDC42EP3	0.039138393906958	1
TSEN54	0.039138393906958	1
TBC1D2B	0.039138393906958	1
GCHFR	0.039138393906958	1
CHM	0.039138393906958	1
BICRAL	0.039138393906958	1
FAM50B	0.039138393906958	1
ABHD3	0.039138393906958	1
DDX19B	0.039138393906958	1
RIT1	0.039138393906958	1
UBR1	0.039138393906958	1
CIC	0.039138393906958	1
TMEM8A	0.039138393906958	1
EPN1	0.039138393906958	1
INO80E	0.039138393906958	1
SLC3A2	0.04274964745933	1
SFPQ	0.043955410204736	1
TEX264	0.043955410204736	1
PPDPF	0.043955410204736	1
SLC2A4RG	0.043955410204736	1
MIR155HG	0.045564663066393	1
TNFRSF14	0.046369963138028	1
NPC2	0.046369963138028	1
NBR1	0.046369963138028	1
ATF4	0.047406009890555	1
DNAJC21	0.047406009890555	1
NCK2	0.048788563940674	1
SAMSN1	0.049272771040674	1
SH3BGRL	0.050278951512159	1
PML	0.050726368182169	1
SRSF4	0.053637963602076	1
LNPEP	0.053637963602076	1
FAM208A	0.053637963602076	1
CDKN2AIP	0.053637963602076	1
SEC14L1	0.053637963602076	1
VPS33A	0.053637963602076	1
CAMK2G	0.053637963602076	1
MIGA1	0.053637963602076	1
GPALPP1	0.053637963602076	1
TMED7	0.053637963602076	1
USP25	0.053637963602076	1
PHF12	0.053637963602076	1
NUP214	0.053637963602076	1
MED1	0.053637963602076	1
BTN2A2	0.053637963602076	1
POLD2	0.053637963602076	1
NCOR1	0.054963361068647	1
TMEM219	0.055721278102558	1
TSR3	0.056555446984367	1
IRF1	0.058503718773896	1
XCL2	0.058503718773896	1
C22orf39	0.058503718773896	1
RASGRP1	0.058503718773896	1
MPLKIP	0.058503718773896	1
ACTN4	0.058503718773896	1
RPL4	0.060454625144046	1
NARS	0.06094276422531	1
RHOG	0.062408173229805	1
PDE4B	0.063385940153638	1
MSMO1	0.068284739566472	1
PAFAH1B1	0.068284739566472	1
PPP6R3	0.068284739566472	1
MAPRE2	0.068284739566472	1
COG5	0.068284739566472	1
KDM6A	0.068284739566472	1
HEXIM1	0.068284739566472	1
UBE4A	0.068284739566472	1
P4HA1	0.068284739566472	1
TMEM131	0.068284739566472	1
CNST	0.068284739566472	1
CDK9	0.068284739566472	1
HIPK3	0.068284739566472	1
R3HCC1L	0.068284739566472	1
RAB35	0.068284739566472	1
PEPD	0.068284739566472	1
POLR1D	0.071232023616818	1
RSRP1	0.073489898697738	1
CNIH1	0.075664269932067	1
ARFGAP2	0.075664269932067	1
RPL7	0.076264267878292	1
XRN2	0.07672157671512	1
CHD2	0.07672157671512	1
GAK	0.078132525522826	1
APH1A	0.080110174963266	1
MT-ND6	0.080110174963266	1
ARID1B	0.081730270631423	1
KPNB1	0.08308174149455	1
DHX9	0.08308174149455	1
SEC22B	0.08308174149455	1
UQCRC1	0.08308174149455	1
MAPKAPK2	0.08308174149455	1
ZNF91	0.08308174149455	1
IKBIP	0.08308174149455	1
YTHDF3	0.08308174149455	1
AP2A2	0.08308174149455	1
BCL3	0.08308174149455	1
TPD52L2	0.08308174149455	1
SLC35C2	0.08308174149455	1
MED27	0.08308174149455	1
ETFRF1	0.08308174149455	1
ISCA1	0.08308174149455	1
FAM98B	0.08308174149455	1
ITFG2	0.08308174149455	1
IER5	0.084735260347062	1
FYN	0.085562730998315	1
SLFN12L	0.08605944129445	1
UXS1	0.088047994387907	1
RNPEPL1	0.089470069457105	1
PCF11	0.090537546413605	1
COPA	0.090537546413605	1
SEPHS2	0.090537546413605	1
STX10	0.090537546413605	1
PHF11	0.092033342339089	1
SLTM	0.092033342339089	1
LPIN2	0.098032082960527	1
CFAP97	0.098032082960527	1
PRKACB	0.098032082960527	1
ARL2BP	0.098032082960527	1
PARP4	0.098032082960527	1
ATP5B	0.098032082960527	1
SYTL2	0.098032082960527	1
ABI3	0.098032082960527	1
SETDB2	0.098032082960527	1
MAP3K7	0.098032082960527	1
HTRA2	0.098032082960527	1
HIST3H2A	0.098032082960527	1
SLC12A9	0.098032082960527	1
ZNF787	0.098032082960527	1
MAP2K7	0.098032082960527	1
RNF138	0.098032082960527	1
CREBL2	0.098032082960527	1
KYAT3	0.098032082960527	1
OCIAD2	0.10018054953911	1
PPP1R12A	0.100538938571104	1
RTRAF	0.102332220394156	1
EIF3G	0.104487105097828	1
TUBA4A	0.104984843602294	1
TARDBP	0.105565755645931	1
SMNDC1	0.105565755645931	1
CSNK2A1	0.105565755645931	1
EMB	0.107455336847153	1
SRPK1	0.110104915261108	1
TRIM14	0.110104915261108	1
CMIP	0.113138975350734	1
CHCHD10	0.113138975350734	1
EIF3M	0.113138975350734	1
HDAC2	0.113138975350734	1
LATS1	0.113138975350734	1
NUP58	0.113138975350734	1
GPANK1	0.113138975350734	1
PGGT1B	0.113138975350734	1
AGMAT	0.113138975350734	1
RNASEH1	0.113138975350734	1
AKIRIN1	0.116179429670785	1
TBCA	0.116179429670785	1
SRSF2	0.116179429670785	1
CYB5B	0.118209964898154	1
SRSF5	0.120058389290531	1
RNPS1	0.120752159460614	1
COMMD7	0.120752159460614	1
CTSA	0.120752159460614	1
IL10RB	0.120752159460614	1
TRAF1	0.120752159460614	1
ATP5D	0.123298841570958	1
PCNP	0.124573870413015	1
ANP32A	0.128405732004047	1
SRSF11	0.128405732004047	1
ZNFX1	0.128405732004047	1
SIVA1	0.128405732004047	1
TXNDC9	0.128405732004047	1
C1GALT1	0.128405732004047	1
BCL2L11	0.128405732004047	1
TRAPPC10	0.128405732004047	1
ZNF217	0.128405732004047	1
CCDC84	0.128405732004047	1
MED19	0.128405732004047	1
CMTR1	0.128405732004047	1
TFCP2	0.128405732004047	1
RNF20	0.128405732004047	1
GFI1	0.128405732004047	1
MTAP	0.128405732004047	1
OAZ2	0.128405732004047	1
CEP63	0.128405732004047	1
TRAF3	0.128405732004047	1
LARP4B	0.128405732004047	1
LTB	0.131054337559583	1
OGT	0.131820396416814	1
BCL7C	0.132797501121204	1
PRMT1	0.133530764181911	1
GATA3	0.133530764181911	1
CLIP1	0.133530764181911	1
LCK	0.133754005194492	1
SEPT2	0.136100123794043	1
MED10	0.136100123794043	1
LMF2	0.136100123794043	1
GYPC	0.136614545279579	1
COMT	0.138674067457876	1
SEPT1	0.139611186711922	1
ZNF106	0.140736533914767	1
MAP3K2	0.143835772573652	1
DDRGK1	0.143835772573652	1
NOL8	0.143835772573652	1
PTBP1	0.143835772573652	1
NECAP1	0.143835772573652	1
MZT1	0.143835772573652	1
PEX2	0.143835772573652	1
LY9	0.143835772573652	1
MRPL9	0.143835772573652	1
RERE	0.143835772573652	1
ZC3H4	0.143835772573652	1
CRYZL1	0.143835772573652	1
FBXO21	0.143835772573652	1
MRPS35	0.143835772573652	1
KIFAP3	0.143835772573652	1
ATMIN	0.143835772573652	1
CDCA4	0.143835772573652	1
RNF38	0.143835772573652	1
EI24	0.143835772573652	1
GPN1	0.143835772573652	1
TPR	0.145246721381358	1
ANKRD12	0.146053597823468	1
CAMLG	0.146941683441477	1
SNHG8	0.146941683441477	1
SELENOM	0.15161312316537	1
REL	0.152479866982909	1
ALKBH7	0.153173637152992	1
SREK1IP1	0.154214918353645	1
HSPD1	0.156299738139701	1
CHORDC1	0.159432627624675	1
GRK2	0.159432627624675	1
PPP2R5E	0.159432627624675	1
TSSC4	0.159432627624675	1
CERS5	0.159432627624675	1
RHBDF2	0.159432627624675	1
ANO6	0.159432627624675	1
TBX21	0.159432627624675	1
HPS4	0.159432627624675	1
CFAP36	0.159432627624675	1
STAMBPL1	0.159432627624675	1
PHF21A	0.159432627624675	1
AP5Z1	0.159432627624675	1
TAF1	0.159432627624675	1
RWDD4	0.159432627624675	1
MIB2	0.159432627624675	1
ACOT8	0.159432627624675	1
SEC23B	0.159432627624675	1
VPS26B	0.159432627624675	1
CREM	0.161847180557965	1
NOP53	0.162286624679818	1
PTGER4	0.165718890472096	1
HDGF	0.165718890472096	1
R3HDM2	0.167294745397639	1
CHMP2B	0.167294745397639	1
PSD4	0.167294745397639	1
SPTY2D1	0.167294745397639	1
ARGLU1	0.16817096470237	1
SMARCA5	0.168421410851925	1
HNRNPA0	0.168421410851925	1
CINP	0.169925001442312	1
MTCH1	0.169925001442312	1
EED	0.169925001442312	1
CCL20	0.169925001442312	1
RPS17	0.171546007276775	1
GIT2	0.17203266440431	1
TNIP1	0.175199943482988	1
SPRY1	0.175199943482988	1
ELF2	0.175199943482988	1
CEBPZOS	0.175199943482988	1
UBAC2	0.175199943482988	1
REV1	0.175199943482988	1
MTHFD1	0.175199943482988	1
RASSF2	0.175199943482988	1
SQLE	0.175199943482988	1
MAN2B2	0.175199943482988	1
JADE1	0.175199943482988	1
C6orf106	0.175199943482988	1
STRADA	0.175199943482988	1
RNFT1	0.175199943482988	1
TMEM120B	0.178374191278132	1
SYNCRIP	0.179168845685935	1
RTN4	0.179168845685935	1
GPR155	0.1804942431525	1
GTF2I	0.182010475599884	1
ITGB2	0.183148696598478	1
YME1L1	0.183148696598478	1
GPI	0.183148696598478	1
ANP32B	0.184034600857747	1
RCAN3	0.184743716153861	1
USP48	0.184743716153861	1
RBM26	0.184743716153861	1
ZNF638	0.185808043048973	1
SPATA13	0.185808043048973	1
GNAI3	0.185808043048973	1
COA6	0.186568757562178	1
METTL26	0.186568757562178	1
BAZ1A	0.187139556794507	1
MIS18BP1	0.187139556794507	1
CCDC59	0.191141487352012	1
IFITM3	0.191141487352012	1
ECH1	0.191141487352012	1
CDCA7	0.191141487352012	1
PARP8	0.191141487352012	1
AKT1	0.191141487352012	1
DPM1	0.191141487352012	1
RFLNB	0.191141487352012	1
ANTXR2	0.191141487352012	1
ERGIC1	0.191141487352012	1
APC	0.191141487352012	1
STAU2	0.191141487352012	1
CHTF8	0.191141487352012	1
AGAP2	0.191141487352012	1
MARF1	0.191141487352012	1
TACO1	0.191141487352012	1
AKT3	0.191141487352012	1
AGPAT1	0.191141487352012	1
CCT4	0.194708102372206	1
GPR183	0.199178806417426	1
HSH2D	0.199178806417426	1
HERPUD2	0.199178806417426	1
TNPO1	0.199178806417426	1
YTHDF2	0.201867893945068	1
MAP3K8	0.201867893945068	1
DNAJA1	0.204022778648737	1
ZNRF1	0.204022778648737	1
GIMAP1	0.205461158669072	1
TMEM14B	0.205788263316407	1
TMC8	0.207261152715283	1
ERGIC2	0.207261152715283	1
HSPB1	0.207261152715283	1
FDXR	0.207261152715283	1
YWHAH	0.207261152715283	1
CUEDC2	0.207261152715283	1
HSPA4	0.207261152715283	1
NDUFA8	0.207261152715283	1
POU2F1	0.207261152715283	1
SNAPC5	0.207261152715283	1
DCAF8	0.207261152715283	1
SEPHS1	0.207261152715283	1
SCAMP4	0.207261152715283	1
THUMPD2	0.207261152715283	1
PSME4	0.207261152715283	1
KLHL6	0.207261152715283	1
IQCB1	0.207261152715283	1
PARVB	0.207261152715283	1
ZNF480	0.207261152715283	1
KDM5A	0.209063395349271	1
RBBP6	0.209578735608681	1
POLR2J3	0.211319369289639	1
AKAP17A	0.212674648901655	1
SDHAF2	0.212674648901655	1
SRRM2	0.214960106870121	1
TGS1	0.215389033598682	1
HMOX2	0.216294964580348	1
IDS	0.21655390652502	1
NIN	0.218108534952276	1
STX16	0.218108534952276	1
RPS20	0.218484041211787	1
EAPP	0.218886477834912	1
ENY2	0.220287833011527	1
TXNDC12	0.22356296504439	1
KPNA4	0.22356296504439	1
SLC2A3	0.22356296504439	1
ACTR10	0.22356296504439	1
PUM3	0.22356296504439	1
FTX	0.22356296504439	1
TRIM44	0.22356296504439	1
ANKRA2	0.22356296504439	1
LINC01550	0.22356296504439	1
WASHC2A	0.22356296504439	1
ACYP2	0.22356296504439	1
NRAS	0.22356296504439	1
TAX1BP3	0.22356296504439	1
SEC24C	0.22356296504439	1
MCPH1	0.22356296504439	1
C15orf61	0.22356296504439	1
MEMO1	0.22356296504439	1
VPS16	0.22356296504439	1
CSTB	0.227425604676787	1
GADD45A	0.230135618967869	1
NAA50	0.231783471849349	1
WDFY1	0.231783471849349	1
MRPS16	0.231783471849349	1
USP22	0.231783471849349	1
ZNF688	0.231783471849349	1
ALG13	0.231783471849349	1
CPNE1	0.23296166304664	1
CYB561D2	0.234534082865386	1
NDUFA10	0.234534082865386	1
ADGRE5	0.234534082865386	1
CBFB	0.236738353792113	1
RHOH	0.237684073289041	1
RFC1	0.237684073289041	1
SON	0.239548669217079	1
DIP2A	0.240051087832954	1
ITGB1	0.240051087832954	1
MYO9B	0.240051087832954	1
RIC8A	0.240051087832954	1
ORC4	0.240051087832954	1
ZFP90	0.240051087832954	1
PXK	0.240051087832954	1
IER5L	0.240051087832954	1
POLDIP2	0.240051087832954	1
AGA	0.240051087832954	1
ZNF264	0.240051087832954	1
CES2	0.240051087832954	1
CDK5RAP1	0.240051087832954	1
GFPT1	0.240051087832954	1
APPBP2	0.240051087832954	1
DCAF16	0.240051087832954	1
MSRB1	0.240051087832954	1
GEMIN6	0.240051087832954	1
TM2D2	0.240051087832954	1
HP1BP3	0.242421992295701	1
SRGAP3	0.243371446124561	1
WDR18	0.245589271374381	1
HIST2H2AC	0.245589271374381	1
PSMC2	0.245589271374381	1
CYTIP	0.246283041544474	1
RBM39	0.248366356044958	1
SPEN	0.248366356044958	1
COX11	0.248366356044958	1
COPS3	0.248366356044958	1
TXNIP	0.248619083564379	1
PPIG	0.249007981601846	1
FDPS	0.252542032016155	1
CMTM6	0.253682953420723	1
TAGLN2	0.254757586647981	1
ANKFY1	0.256729828979591	1
MYCBP	0.256729828979591	1
UBXN6	0.256729828979591	1
IMPA1	0.256729828979591	1
ARNTL	0.256729828979591	1
TTC5	0.256729828979591	1
USP12	0.256729828979591	1
SLC39A7	0.256729828979591	1
MARS	0.256729828979591	1
MSRA	0.256729828979591	1
NSMAF	0.256729828979591	1
MAVS	0.256729828979591	1
LETM1	0.256729828979591	1
NMRAL1	0.256729828979591	1
SLF1	0.262332535208959	1
FAM133B	0.264204949541736	1
LIX1L	0.265142068795782	1
CRLF3	0.265142068795782	1
PRRC2A	0.265142068795782	1
RC3H1	0.267957084402839	1
PSMB8-AS1	0.27021305834321	1
CDC26	0.271180985277122	1
UBA6	0.273603647543975	1
C21orf59	0.273603647543975	1
RTCB	0.273603647543975	1
HIST1H2BN	0.273603647543975	1
VGLL4	0.273603647543975	1
PIP4P2	0.273603647543975	1
TSFM	0.273603647543975	1
PAAF1	0.273603647543975	1
FARS2	0.273603647543975	1
FHL3	0.273603647543975	1
LRRFIP2	0.273603647543975	1
MCFD2	0.273603647543975	1
VAMP3	0.273603647543975	1
ELP5	0.273603647543975	1
DUSP1	0.280219358636698	1
SNHG25	0.282115147399502	1
TMEM14C	0.282115147399502	1
HEXDC	0.282115147399502	1
AC016831.5	0.282115147399502	1
CDK13	0.282115147399502	1
CYHR1	0.282115147399502	1
SSSCA1	0.283823489861855	1
ARRB2	0.283823489861855	1
DGKH	0.283823489861855	1
PAK2	0.284445207191411	1
MESD	0.286389802499827	1
RHOF	0.287246255502643	1
TNFRSF25	0.290677160902928	1
PRELID3B	0.290677160902928	1
CWC22	0.290677160902928	1
CYB5D2	0.290677160902928	1
PDS5A	0.290677160902928	1
OTUD5	0.290677160902928	1
PARL	0.290677160902928	1
EPRS	0.290677160902928	1
SPSB1	0.290677160902928	1
G6PD	0.290677160902928	1
STX11	0.290677160902928	1
MICU1	0.290677160902928	1
TRAK2	0.290677160902928	1
ATP5S	0.290677160902928	1
TMEM251	0.290677160902928	1
ERVK3-1	0.290677160902928	1
EDRF1	0.290677160902928	1
EXOSC5	0.290677160902928	1
KDM3B	0.290677160902928	1
PRCC	0.290677160902928	1
RLF	0.290677160902928	1
FLAD1	0.290677160902928	1
PRPF19	0.290677160902928	1
KLHDC4	0.290677160902928	1
ZC3H15	0.293803261889648	1
EIF6	0.294498871855326	1
MT-ND5	0.295087726982239	1
SIGIRR	0.298330733446357	1
MINDY2	0.299290291207632	1
HSPA9	0.300524946859264	1
BSG	0.301019105124383	1
SYNRG	0.301019105124383	1
ANKRD13A	0.302172799740752	1
TUBA1A	0.304482960427951	1
ATXN7	0.304482960427951	1
TSPYL1	0.304482960427951	1
RSRC2	0.305474162831002	1
NIPBL	0.305474162831002	1
WASF2	0.306025125236358	1
ITGB7	0.307955152334763	1
MDM2	0.307955152334763	1
NTMT1	0.307955152334763	1
MRPL32	0.307955152334763	1
NDUFV3	0.307955152334763	1
BLVRB	0.307955152334763	1
WWP2	0.307955152334763	1
SDCCAG8	0.307955152334763	1
ADPRM	0.307955152334763	1
DCAF15	0.307955152334763	1
SREBF2	0.307955152334763	1
APIP	0.307955152334763	1
USP37	0.307955152334763	1
MRPS25	0.307955152334763	1
UBA5	0.307955152334763	1
NEDD1	0.307955152334763	1
AAGAB	0.307955152334763	1
MLH1	0.307955152334763	1
CST3	0.307955152334763	1
SPRYD3	0.307955152334763	1
DAZAP2	0.309114409159598	1
IK	0.310855042840549	1
ITGA4	0.313760774015968	1
TERF1	0.313760774015968	1
TMEM256	0.313760774015968	1
PTPN1	0.315423823238611	1
RFXANK	0.316672369435872	1
NFE2L2	0.319589852818156	1
USP16	0.321050809946445	1
GADD45GIP1	0.322513248024927	1
MSL3	0.325442579063593	1
HDGFL2	0.325442579063593	1
TMEM109	0.325442579063593	1
TRABD	0.325442579063593	1
NGLY1	0.325442579063593	1
RNF11	0.325442579063593	1
PRRC1	0.325442579063593	1
GABPA	0.325442579063593	1
NDC80	0.325442579063593	1
VPS8	0.325442579063593	1
ZNF609	0.325442579063593	1
TBC1D9B	0.325442579063593	1
RSU1	0.325442579063593	1
NDUFAF8	0.329847758183596	1
BICDL1	0.330478168960898	1
TMEM208	0.331319145400266	1
DERL1	0.331319145400266	1
SERPINB9	0.334266429450607	1
CRBN	0.337219746839955	1
LLPH	0.337219746839955	1
ZFC3H1	0.339586761383868	1
PRPF38B	0.34314458079706	1
SKIL	0.34314458079706	1
DUSP2	0.34314458079706	1
ASXL1	0.34314458079706	1
ARFRP1	0.34314458079706	1
PRKCQ	0.34314458079706	1
DNASE2	0.34314458079706	1
INTS10	0.34314458079706	1
STMN1	0.34314458079706	1
TNFRSF10A	0.34314458079706	1
DENND4C	0.34314458079706	1
MON1B	0.34314458079706	1
IVD	0.34314458079706	1
CEP95	0.34314458079706	1
ING5	0.34314458079706	1
SGTB	0.34314458079706	1
GIMAP5	0.34314458079706	1
FAM219B	0.34314458079706	1
PILRB	0.34314458079706	1
GNB5	0.34314458079706	1
DFFA	0.34314458079706	1
SPTAN1	0.344515312530472	1
ARID1A	0.345691262907407	1
TMX1	0.346711195817246	1
TGFB1	0.35028665004108	1
MT1X	0.351263313763957	1
PPIL2	0.352077705567065	1
COMMD5	0.352077705567065	1
MARK2	0.352077705567065	1
CMTM3	0.355067748172881	1
LDLRAD4	0.355067748172881	1
PRDM1	0.355923185518357	1
NOSIP	0.355923185518357	1
SOCS1	0.356565096559379	1
CDC42SE1	0.357791356761455	1
SEC31A	0.361066488794321	1
ASB8	0.361066488794321	1
ITPKB	0.361066488794321	1
TSPAN5	0.361066488794321	1
IL12RB1	0.361066488794321	1
UPF1	0.361066488794321	1
BRIX1	0.361066488794321	1
C11orf54	0.361066488794321	1
CCDC88B	0.361066488794321	1
DHX16	0.361066488794321	1
MED17	0.361066488794321	1
BTBD1	0.361066488794321	1
PHC2	0.361066488794321	1
PCBP4	0.361066488794321	1
KIF22	0.361066488794321	1
CBLL1	0.361066488794321	1
LYL1	0.361066488794321	1
GTF3C5	0.361066488794321	1
TMEM42	0.361066488794321	1
DNAJA3	0.361066488794321	1
TRMT2A	0.361066488794321	1
DEAF1	0.361066488794321	1
DHX36	0.364349072783624	1
ABI1	0.367090276422096	1
FAM102A	0.368298058025393	1
SF3A1	0.370111628397328	1
CLSTN1	0.370111628397328	1
DPH3	0.370111628397328	1
PCED1B	0.373139321094895	1
MTIF3	0.376607339690102	1
VPS4B	0.376607339690102	1
EML4	0.376932894253338	1
SLK	0.379213835504585	1
CD200R1	0.379213835504585	1
CD9	0.379213835504585	1
PRDX4	0.379213835504585	1
SHOC2	0.379213835504585	1
C16orf72	0.379213835504585	1
WWP1	0.379213835504585	1
CETN3	0.379213835504585	1
SORL1	0.379213835504585	1
ATXN7L1	0.379213835504585	1
KPNA1	0.379213835504585	1
TP53BP1	0.379213835504585	1
TMED8	0.379213835504585	1
C6orf47	0.379213835504585	1
MOSPD3	0.379213835504585	1
AP1B1	0.379213835504585	1
NUDT3	0.379213835504585	1
TMEM116	0.379213835504585	1
ADARB1	0.379213835504585	1
SAP30L	0.379213835504585	1
SLC11A2	0.379213835504585	1
SMIM7	0.385314035040998	1
IVNS1ABP	0.387061697327262	1
CREB3L2	0.388373834790057	1
GDE1	0.388373834790057	1
DCTN5	0.388373834790057	1
GPATCH2	0.388373834790057	1
FKBP11	0.391440137837834	1
VTI1B	0.391440137837834	1
PHTF2	0.392975736749069	1
MPHOSPH8	0.393246894543466	1
PSMB7	0.397592364819432	1
CCR5	0.397592364819432	1
TMEM263	0.397592364819432	1
CCR6	0.397592364819432	1
EPB41L4A-AS1	0.397592364819432	1
ATXN2	0.397592364819432	1
GRPEL1	0.397592364819432	1
ATG101	0.397592364819432	1
RNASEH2A	0.397592364819432	1
PELP1	0.397592364819432	1
NRIP1	0.397592364819432	1
ATP6V0A2	0.397592364819432	1
ZDHHC3	0.397592364819432	1
TXLNG	0.397592364819432	1
LINC00324	0.397592364819432	1
COASY	0.397592364819432	1
VPS37A	0.397592364819432	1
ELMOD2	0.397592364819432	1
CCDC94	0.397592364819432	1
GRAMD1B	0.397592364819432	1
ZFP36	0.40067834469318	1
HSP90AA1	0.400921342450856	1
SYNE1	0.402223813551082	1
SLC38A2	0.40288666448895	1
CEBPZ	0.40288666448895	1
IMMT	0.403770939748561	1
HNRNPH2	0.406870178407442	1
MARCH6	0.406870178407442	1
COMMD10	0.406870178407442	1
PCSK7	0.407716582093138	1
CCNL1	0.410707864609694	1
THYN1	0.412465641300967	1
ZNF791	0.412465641300967	1
ACAA2	0.412465641300967	1
USP15	0.416208042986777	1
NUDT1	0.416208042986777	1
TMEM147	0.416208042986777	1
FMC1	0.416208042986777	1
PIAS1	0.416208042986777	1
LUC7L2	0.416208042986777	1
TTYH3	0.416208042986777	1
ZNF407	0.416208042986777	1
ZNF274	0.416208042986777	1
ABLIM1	0.416208042986777	1
SYNC	0.416208042986777	1
AIFM1	0.416208042986777	1
ZNF770	0.416208042986777	1
RNF40	0.416208042986777	1
TRMU	0.416208042986777	1
LONP1	0.416208042986777	1
UVRAG	0.416208042986777	1
JUNB	0.418291357487273	1
DDIT4	0.418887143182664	1
SETD5	0.419960177847889	1
EMC6	0.4208997383115	1
ZNF655	0.422467033458466	1
COA1	0.422467033458466	1
NCOA2	0.42560674098903	1
NDFIP2	0.426654830421894	1
PSMD6	0.428753296305892	1
UHMK1	0.428753296305892	1
NDUFS4	0.429653574051732	1
TIGIT	0.430854818951188	1
NUCB1	0.435067070238102	1
WBP11	0.435067070238102	1
ERO1A	0.435067070238102	1
ADCY3	0.435067070238102	1
AGO3	0.435067070238102	1
FBXO18	0.435067070238102	1
CEBPG	0.435067070238102	1
AFG3L2	0.435067070238102	1
VPS13D	0.435067070238102	1
GCN1	0.435067070238102	1
VPS11	0.435067070238102	1
NISCH	0.435067070238102	1
FAM160B2	0.435067070238102	1
STAT4	0.439820600208736	1
ARF4	0.439820600208736	1
CWF19L2	0.440500956288722	1
ARHGAP18	0.440500956288722	1
IL4R	0.444589844356603	1
SIPA1L1	0.444589844356603	1
MRPS34	0.445458676084696	1
LRBA	0.445955386380835	1
ECHS1	0.447778121987656	1
KIAA0100	0.447778121987656	1
KRR1	0.451430516446987	1
PHLDA1	0.454175893185802	1
DENND1B	0.454175893185802	1
YTHDC1	0.454175893185802	1
ARMCX3	0.454175893185802	1
SUGP2	0.454175893185802	1
CCDC124	0.454175893185802	1
NECTIN3	0.454175893185802	1
ZNF672	0.454175893185802	1
PGAP1	0.454175893185802	1
MBD1	0.454175893185802	1
TMBIM1	0.454175893185802	1
NOC4L	0.454175893185802	1
COQ9	0.454175893185802	1
H6PD	0.454175893185802	1
MBIP	0.454175893185802	1
NUS1	0.454175893185802	1
SLMAP	0.454175893185802	1
UTP14A	0.454175893185802	1
TMEM87A	0.456926504201833	1
HTATSF1	0.458028218681411	1
ZRSR2	0.458028218681411	1
DDX58	0.460602162345234	1
RAB8B	0.460602162345234	1
TGOLN2	0.460602162345234	1
CNOT8	0.460602162345234	1
ICA1	0.460602162345234	1
DARS	0.462443509169402	1
BRD7	0.463826063219518	1
EXOSC1	0.463826063219518	1
SPTLC2	0.463826063219518	1
FLT3LG	0.463826063219518	1
TTC19	0.465763867461009	1
IWS1	0.465763867461009	1
SLC4A7	0.46705718448254	1
KIAA0040	0.46705718448254	1
NUTF2	0.46705718448254	1
PEF1	0.46705718448254	1
LSM14A	0.468675462880913	1
EIF1AX	0.470944106566694	1
SDHC	0.47354121805273	1
IFT20	0.47354121805273	1
GOPC	0.47354121805273	1
RIPOR2	0.47354121805273	1
LAT2	0.47354121805273	1
RBMXL1	0.47354121805273	1
AGL	0.47354121805273	1
CHST7	0.47354121805273	1
SDCCAG3	0.47354121805273	1
FAM35A	0.47354121805273	1
MFSD1	0.47354121805273	1
